payment_id,amount,failure_reason,action_taken,execution_status,recovered,recovered_amount
E00650,914.18,UNKNOWN,REMINDER,FAILED,False,0.0
E00651,8846.88,EXPIRED_CARD,ESCALATE,TIMEOUT,False,0.0
E00652,1863.43,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1863.43
E00653,869.02,INSUFFICIENT_FUNDS,ESCALATE,FAILED,False,0.0
E00654,2143.02,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00655,3546.58,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,3546.58
E00656,1016.08,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00657,2139.45,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00658,363.93,NETWORK_ERROR,ESCALATE,FAILED,False,0.0
E00659,2792.98,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00660,1969.15,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00661,99.0,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00662,4528.04,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,4528.04
E00663,3077.46,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,3077.46
E00664,344.95,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,344.95
E00665,1746.07,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,1746.07
E00666,2048.48,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00667,1406.74,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,1406.74
E00668,749.5,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,749.5
E00669,937.31,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,937.31
E00670,4061.81,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,4061.81
E00671,1029.4,INSUFFICIENT_FUNDS,ESCALATE,FAILED,False,0.0
E00672,2333.57,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00673,502.96,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,502.96
E00674,745.16,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00675,1359.0,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00676,428.34,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00677,6279.65,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,6279.65
E00678,904.17,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,904.17
E00679,553.63,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00680,234.51,UNKNOWN,REMINDER,FAILED,False,0.0
E00681,2531.69,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2531.69
E00682,1333.5,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1333.5
E00683,1724.39,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00684,1115.54,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1115.54
E00685,329.3,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00686,728.27,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,728.27
E00687,1434.79,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00688,533.87,BANK_TIMEOUT,ESCALATE,FAILED,False,0.0
E00689,2785.34,INSUFFICIENT_FUNDS,ESCALATE,FAILED,False,0.0
E00690,756.29,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,756.29
E00691,642.54,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,642.54
E00692,1508.89,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1508.89
E00693,680.05,UNKNOWN,ESCALATE,FAILED,False,0.0
E00694,777.14,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,777.14
E00695,1176.79,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1176.79
E00696,603.65,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00697,4003.46,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00698,639.94,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,639.94
E00699,2720.69,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,2720.69
E00700,841.87,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00701,770.07,MANDATE_AUTH_FAILED,PAYMENT_LINK,TIMEOUT,False,0.0
E00702,2163.72,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,2163.72
E00703,1430.3,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00704,1575.71,NETWORK_ERROR,ESCALATE,SUCCESS,True,1575.71
E00705,2843.97,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00706,7908.55,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,7908.55
E00707,640.2,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00708,412.32,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,412.32
E00709,136.52,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,136.52
E00710,1000.6,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1000.6
E00711,494.57,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,494.57
E00712,3145.05,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00713,1976.36,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1976.36
E00714,4366.82,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,4366.82
E00715,1697.77,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00716,1803.75,UNKNOWN,REMINDER,FAILED,False,0.0
E00717,368.53,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,368.53
E00718,700.98,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00719,977.81,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,977.81
E00720,1721.79,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1721.79
E00721,1879.37,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1879.37
E00722,576.28,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00723,2003.85,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00724,709.45,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,709.45
E00725,2824.5,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,2824.5
E00726,2220.24,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00727,2216.75,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00728,1786.04,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1786.04
E00729,99.0,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00730,368.56,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00731,1779.55,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1779.55
E00732,280.05,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,280.05
E00733,2274.28,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,2274.28
E00734,3499.89,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,3499.89
E00735,1742.29,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1742.29
E00736,3014.85,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00737,898.64,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,898.64
E00738,1746.01,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00739,2406.5,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2406.5
E00740,1140.73,NETWORK_ERROR,ESCALATE,FAILED,False,0.0
E00741,4915.73,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,4915.73
E00742,99.0,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00743,1060.64,INSUFFICIENT_FUNDS,RETRY_LATER,TIMEOUT,False,0.0
E00744,1181.82,EXPIRED_CARD,PAYMENT_LINK,TIMEOUT,False,0.0
E00745,1350.95,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00746,1120.24,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1120.24
E00747,1249.16,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1249.16
E00748,2618.7,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,2618.7
E00749,946.5,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00750,259.93,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,259.93
E00751,3522.41,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,3522.41
E00752,1774.98,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00753,747.21,UNKNOWN,REMINDER,FAILED,False,0.0
E00754,366.68,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,366.68
E00755,3054.02,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00756,1173.38,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1173.38
E00757,479.67,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,479.67
E00758,1463.31,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,1463.31
E00759,1991.08,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00760,1794.34,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,1794.34
E00761,1142.95,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1142.95
E00762,645.69,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,645.69
E00763,1559.11,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1559.11
E00764,3232.01,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,3232.01
E00765,3290.48,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,3290.48
E00766,2457.18,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00767,1659.49,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00768,593.99,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00769,2377.85,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,2377.85
E00770,2343.14,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00771,527.83,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,527.83
E00772,1274.68,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1274.68
E00773,1481.49,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00774,4150.88,CHECKOUT_ABANDONED,REMINDER,TIMEOUT,False,0.0
E00775,414.54,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00776,643.77,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00777,4208.23,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,4208.23
E00778,5975.27,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00779,2125.31,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,2125.31
E00780,414.14,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,414.14
E00781,3581.88,CHECKOUT_ABANDONED,ESCALATE,FAILED,False,0.0
E00782,2034.05,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2034.05
E00783,745.35,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,745.35
E00784,1597.93,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00785,2561.54,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00786,2531.0,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2531.0
E00787,874.52,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,874.52
E00788,355.52,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00789,1539.84,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00790,1491.47,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00791,1984.46,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1984.46
E00792,2352.34,CHECKOUT_ABANDONED,REMINDER,TIMEOUT,False,0.0
E00793,2032.12,UNKNOWN,REMINDER,FAILED,False,0.0
E00794,159.5,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00795,1906.4,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00796,1046.92,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00797,1033.02,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00798,2721.78,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00799,1277.4,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00800,862.71,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00801,1552.33,INSUFFICIENT_FUNDS,ESCALATE,SUCCESS,True,1552.33
E00802,192.91,INSUFFICIENT_FUNDS,RETRY_LATER,TIMEOUT,False,0.0
E00803,405.19,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00804,5370.12,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,5370.12
E00805,756.63,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00806,597.71,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,597.71
E00807,1229.21,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00808,571.7,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,571.7
E00809,442.14,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00810,4109.84,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00811,2084.97,MANDATE_AUTH_FAILED,PAYMENT_LINK,TIMEOUT,False,0.0
E00812,997.49,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00813,454.81,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00814,3582.8,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,3582.8
E00815,1732.02,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1732.02
E00816,291.13,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00817,2830.12,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,2830.12
E00818,1912.64,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1912.64
E00819,1996.74,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,1996.74
E00820,2012.8,MANDATE_AUTH_FAILED,PAYMENT_LINK,TIMEOUT,False,0.0
E00821,1128.07,BANK_TIMEOUT,RETRY_LATER,TIMEOUT,False,0.0
E00822,2445.12,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,2445.12
E00823,1121.67,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1121.67
E00824,788.24,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,788.24
E00825,3472.52,MANDATE_AUTH_FAILED,PAYMENT_LINK,TIMEOUT,False,0.0
E00826,959.37,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,959.37
E00827,2232.91,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,2232.91
E00828,1124.9,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00829,2036.05,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00830,496.3,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,496.3
E00831,876.33,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00832,1081.96,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00833,1463.8,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00834,1424.18,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1424.18
E00835,1869.55,CHECKOUT_ABANDONED,REMINDER,TIMEOUT,False,0.0
E00836,278.86,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00837,2141.1,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00838,1180.52,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,1180.52
E00839,418.27,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,418.27
E00840,889.43,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,889.43
E00841,332.07,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,332.07
E00842,99.0,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,99.0
E00843,286.73,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,286.73
E00844,1103.37,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00845,617.28,INSUFFICIENT_FUNDS,ESCALATE,FAILED,False,0.0
E00846,951.96,INSUFFICIENT_FUNDS,ESCALATE,FAILED,False,0.0
E00847,3054.86,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,3054.86
E00848,3667.66,UNKNOWN,REMINDER,SUCCESS,True,3667.66
E00849,745.84,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00850,194.95,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,194.95
E00851,1014.98,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00852,1384.81,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1384.81
E00853,7673.62,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00854,1033.52,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1033.52
E00855,763.45,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,763.45
E00856,235.61,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00857,4031.04,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,4031.04
E00858,1210.35,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1210.35
E00859,794.02,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00860,4169.44,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,4169.44
E00861,823.74,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00862,611.17,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00863,2416.04,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00864,908.65,BANK_TIMEOUT,ESCALATE,FAILED,False,0.0
E00865,455.8,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,455.8
E00866,2690.22,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00867,1378.21,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1378.21
E00868,4501.72,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00869,1704.98,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00870,1434.04,UNKNOWN,REMINDER,FAILED,False,0.0
E00871,1543.34,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1543.34
E00872,401.21,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00873,2794.18,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,2794.18
E00874,687.04,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,687.04
E00875,799.69,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00876,371.73,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00877,609.06,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,609.06
E00878,2522.13,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,2522.13
E00879,250.37,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,250.37
E00880,686.54,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,686.54
E00881,2769.13,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,2769.13
E00882,2609.9,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2609.9
E00883,1337.33,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00884,2175.27,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2175.27
E00885,985.79,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00886,1723.16,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00887,1573.75,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1573.75
E00888,1655.14,EXPIRED_CARD,PAYMENT_LINK,TIMEOUT,False,0.0
E00889,1133.62,MANDATE_AUTH_FAILED,PAYMENT_LINK,TIMEOUT,False,0.0
E00890,2417.96,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00891,2027.07,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00892,756.39,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00893,2915.02,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00894,3224.74,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00895,2304.06,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,2304.06
E00896,545.12,NETWORK_ERROR,RETRY_NOW,TIMEOUT,False,0.0
E00897,524.91,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,524.91
E00898,1777.93,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,1777.93
E00899,1274.08,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00900,460.47,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00901,1824.75,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1824.75
E00902,1239.14,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1239.14
E00903,2386.73,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00904,1842.03,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1842.03
E00905,786.23,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00906,1021.97,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00907,1157.8,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1157.8
E00908,1150.64,NETWORK_ERROR,ESCALATE,FAILED,False,0.0
E00909,891.88,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,891.88
E00910,1407.81,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,1407.81
E00911,3241.91,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00912,860.48,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,860.48
E00913,4664.38,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00914,1070.95,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00915,244.54,INSUFFICIENT_FUNDS,ESCALATE,SUCCESS,True,244.54
E00916,6779.04,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00917,570.13,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,570.13
E00918,1178.32,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00919,1006.43,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1006.43
E00920,3082.8,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,3082.8
E00921,463.35,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,463.35
E00922,397.34,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,397.34
E00923,1604.9,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1604.9
E00924,206.43,CHECKOUT_ABANDONED,ESCALATE,SUCCESS,True,206.43
E00925,4924.07,MANDATE_AUTH_FAILED,PAYMENT_LINK,TIMEOUT,False,0.0
E00926,871.77,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,871.77
E00927,1184.22,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00928,2131.82,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,2131.82
E00929,1113.05,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1113.05
E00930,4131.82,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00931,1261.72,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1261.72
E00932,618.36,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00933,477.96,EXPIRED_CARD,PAYMENT_LINK,FAILED,False,0.0
E00934,640.03,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,640.03
E00935,3853.93,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00936,2399.0,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,2399.0
E00937,1536.31,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1536.31
E00938,2859.27,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2859.27
E00939,1353.15,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00940,1445.3,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1445.3
E00941,1717.87,NETWORK_ERROR,RETRY_NOW,SUCCESS,True,1717.87
E00942,2498.57,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2498.57
E00943,1049.51,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1049.51
E00944,365.58,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00945,412.29,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,412.29
E00946,1252.48,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,1252.48
E00947,1323.09,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,1323.09
E00948,2212.93,BANK_TIMEOUT,RETRY_LATER,FAILED,False,0.0
E00949,483.72,EXPIRED_CARD,PAYMENT_LINK,SUCCESS,True,483.72
E00950,2885.64,MANDATE_AUTH_FAILED,PAYMENT_LINK,FAILED,False,0.0
E00951,2097.35,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00952,1801.18,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00953,492.48,NETWORK_ERROR,RETRY_NOW,TIMEOUT,False,0.0
E00954,2857.03,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,2857.03
E00955,993.29,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,993.29
E00956,1701.93,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00957,1467.34,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00958,4323.61,CHECKOUT_ABANDONED,REMINDER,SUCCESS,True,4323.61
E00959,1570.5,UNKNOWN,REMINDER,SUCCESS,True,1570.5
E00960,2099.47,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
E00961,1416.17,MANDATE_AUTH_FAILED,ESCALATE,SUCCESS,True,1416.17
E00962,967.13,MANDATE_AUTH_FAILED,PAYMENT_LINK,SUCCESS,True,967.13
E00963,813.4,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,813.4
E00964,1577.22,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,1577.22
E00965,865.72,CHECKOUT_ABANDONED,REMINDER,FAILED,False,0.0
E00966,230.54,INSUFFICIENT_FUNDS,RETRY_LATER,FAILED,False,0.0
E00967,1047.11,INSUFFICIENT_FUNDS,RETRY_LATER,SUCCESS,True,1047.11
E00968,3628.67,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,3628.67
E00969,586.14,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,586.14
E00970,329.16,BANK_TIMEOUT,RETRY_LATER,SUCCESS,True,329.16
E00971,2337.19,NETWORK_ERROR,RETRY_NOW,FAILED,False,0.0
